INFO:NEGATIVE WORD LENGTH: DALI ID: 0056b60ad09c4f389d107868e2d5c149, index (from get_file_path): 3, text: lifei, word length: -84.44, line number: 115
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: sick, word length: 0.14, line number: 53
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: ones, word length: 0.14, line number: 54
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: down, word length: 0.29, line number: 55
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: and, word length: 0.14, line number: 56
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: the, word length: 0.07, line number: 57
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: bells, word length: 0.14, line number: 58
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: will, word length: 0.14, line number: 59
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: ring, word length: 0.21, line number: 60
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: put, word length: 0.14, line number: 61
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: pennies, word length: 0.21, line number: 62
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: on, word length: 0.07, line number: 63
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: the, word length: 0.07, line number: 64
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: eyes,, word length: 0.14, line number: 65
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: let, word length: 0.07, line number: 66
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: the, word length: 0.07, line number: 67
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: dead, word length: 0.14, line number: 68
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: men, word length: 0.29, line number: 69
INFO:NEGATIVE WORD START TIME: DALI ID: e23ef50ac5ea445d915c5e5e34a41452, index (from get_file_path): 4742, text: sing, word length: 0.36, line number: 70
INFO:LONG WORD LENGTH: DALI ID: e2888c7c2ac940709c1ef32a89128622, index (from get_file_path): 4746, text: down, word length: 13.83, word index: 288
INFO:LONG WORD LENGTH: DALI ID: e2e552637c1d49ffbc041b30a15a6476, index (from get_file_path): 4754, text: aye, word length: 8.64, word index: 157
INFO:LONG WORD LENGTH: DALI ID: e2f50f7b80714f2cbbfc7f8f7330640a, index (from get_file_path): 4756, text: be, word length: 5.02, word index: 107
INFO:LONG WORD LENGTH: DALI ID: e45632568ae347d494c76a125ac0b37f, index (from get_file_path): 4778, text: nytt, word length: 5.22, word index: 117
INFO:LONG WORD LENGTH: DALI ID: e47922bd320a4d7c9a125e3a51b6b228, index (from get_file_path): 4781, text: ah, word length: 5.26, word index: 305
INFO:NEGATIVE WORD START TIME: DALI ID: e4f40ca567e54c379d38211a2da25b4b, index (from get_file_path): 4793, text: quando-i, word length: 0.28, line number: 0
INFO:NEGATIVE WORD START TIME: DALI ID: e4f40ca567e54c379d38211a2da25b4b, index (from get_file_path): 4793, text: bambini, word length: 0.56, line number: 1
INFO:LONG WORD LENGTH: DALI ID: e4f481350b464ff5a0d6dc8375a90daa, index (from get_file_path): 4794, text: go, word length: 9.12, word index: 210
INFO:LONG WORD LENGTH: DALI ID: e517ae5ee5564b5698ea78e3e25b0099, index (from get_file_path): 4796, text: forever, word length: 6.31, word index: 216
INFO:LONG WORD LENGTH: DALI ID: e533227ea8894685b38b6e894b0d3cfa, index (from get_file_path): 4798, text: -, word length: 17.95, word index: 0
INFO:NEGATIVE WORD LENGTH: DALI ID: e5b22134e0834e208332de16644d79da, index (from get_file_path): 4805, text: shadowslisten, word length: -227.86, line number: 189
INFO:LONG WORD LENGTH: DALI ID: e5d0a24fb7814e80938026170dc33a65, index (from get_file_path): 4807, text: go, word length: 5.15, word index: 110
INFO:LONG WORD LENGTH: DALI ID: e5e585154db04d98ba5085b5cceec2b4, index (from get_file_path): 4811, text: stapelgek, word length: 5.23, word index: 240
INFO:LONG WORD LENGTH: DALI ID: e5e585154db04d98ba5085b5cceec2b4, index (from get_file_path): 4811, text: stapelgek, word length: 6.43, word index: 241
INFO:LONG WORD LENGTH: DALI ID: e6b301ec80b4433f9a133ade6d173bdb, index (from get_file_path): 4820, text: deutschland, word length: 7.54, word index: 317
INFO:LONG WORD LENGTH: DALI ID: e6e70a8082874e26bd7bc0718e8d84f0, index (from get_file_path): 4823, text: alive., word length: 5.73, word index: 169
INFO:LONG WORD LENGTH: DALI ID: e7b718f99476498188c8de8fb5477f3f, index (from get_file_path): 4835, text: aaaaah, word length: 5.98, word index: 79
INFO:LONG WORD LENGTH: DALI ID: e7b718f99476498188c8de8fb5477f3f, index (from get_file_path): 4835, text: aaaaah, word length: 5.98, word index: 137
INFO:LONG WORD LENGTH: DALI ID: e7b718f99476498188c8de8fb5477f3f, index (from get_file_path): 4835, text: aaaaah, word length: 5.98, word index: 139
INFO:LONG WORD LENGTH: DALI ID: e7b718f99476498188c8de8fb5477f3f, index (from get_file_path): 4835, text: aaaaah, word length: 5.98, word index: 141
INFO:LONG WORD LENGTH: DALI ID: e7ce239c923545f7ab02d1897d8fc468, index (from get_file_path): 4836, text: *solo*, word length: 37.24, word index: 150
INFO:LONG WORD LENGTH: DALI ID: e7ce89c734614185895f47f6d662ee32, index (from get_file_path): 4837, text: away, word length: 6.19, word index: 139
INFO:LONG WORD LENGTH: DALI ID: e802651d8ffc4b1cbdde039f27db2912, index (from get_file_path): 4842, text: star, word length: 5.16, word index: 230
INFO:LONG WORD LENGTH: DALI ID: e840ec9e3a9a4995b291c9a3066ba491, index (from get_file_path): 4848, text: aaaaahhhhhh-------------, word length: 7.11, word index: 194
INFO:LONG WORD LENGTH: DALI ID: ea3414d65ba84ec1b9e8aa74ec586434, index (from get_file_path): 4882, text: ros-es-, word length: 5.86, word index: 155
INFO:LONG WORD LENGTH: DALI ID: ea3414d65ba84ec1b9e8aa74ec586434, index (from get_file_path): 4882, text: roses, word length: 7.46, word index: 214
INFO:LONG WORD LENGTH: DALI ID: ea57ae8c17a64a5d9d980283f760da32, index (from get_file_path): 4887, text: road, word length: 10.80, word index: 175
INFO:LONG WORD LENGTH: DALI ID: ea5cc12d43824fc9aa99621f287091b7, index (from get_file_path): 4888, text: follow?, word length: 54.95, word index: 101
INFO:LONG WORD LENGTH: DALI ID: ea5cc12d43824fc9aa99621f287091b7, index (from get_file_path): 4888, text: follow?, word length: 28.70, word index: 122
INFO:LONG WORD LENGTH: DALI ID: eaa79b81030442d0a400c4a79cc34dd6, index (from get_file_path): 4892, text: different, word length: 5.00, word index: 195
INFO:LONG WORD LENGTH: DALI ID: eae8b9b38d694551bc3fae335f0f093b, index (from get_file_path): 4900, text: *solo*, word length: 21.48, word index: 186
INFO:LONG WORD LENGTH: DALI ID: eae8b9b38d694551bc3fae335f0f093b, index (from get_file_path): 4900, text: you, word length: 9.12, word index: 262
INFO:LONG WORD LENGTH: DALI ID: eb3b78448a40435796e99da9981ed92d, index (from get_file_path): 4910, text: janai, word length: 6.25, word index: 74
INFO:LONG WORD LENGTH: DALI ID: eb3b78448a40435796e99da9981ed92d, index (from get_file_path): 4910, text: ikunda, word length: 5.75, word index: 118
INFO:LONG WORD LENGTH: DALI ID: eb3b78448a40435796e99da9981ed92d, index (from get_file_path): 4910, text: made, word length: 6.20, word index: 122
INFO:LONG WORD LENGTH: DALI ID: eb3b78448a40435796e99da9981ed92d, index (from get_file_path): 4910, text: irunda, word length: 5.39, word index: 161
INFO:LONG WORD LENGTH: DALI ID: eb70f47d6c984f3fb1d42c5dd5f4fd34, index (from get_file_path): 4913, text: brave-, word length: 5.19, word index: 285
INFO:LONG WORD LENGTH: DALI ID: ebd4e76b774c45e3996ee661e23cdfa7, index (from get_file_path): 4917, text: don't, word length: 5.91, word index: 84
INFO:LONG WORD LENGTH: DALI ID: ebd4e76b774c45e3996ee661e23cdfa7, index (from get_file_path): 4917, text: don't, word length: 8.11, word index: 179
INFO:LONG WORD LENGTH: DALI ID: ec0e54469cc940b782e68231a5506f76, index (from get_file_path): 4918, text: down, word length: 6.61, word index: 160
INFO:LONG WORD LENGTH: DALI ID: ec0e54469cc940b782e68231a5506f76, index (from get_file_path): 4918, text: down, word length: 6.52, word index: 251
INFO:LONG WORD LENGTH: DALI ID: ec0e54469cc940b782e68231a5506f76, index (from get_file_path): 4918, text: down, word length: 6.25, word index: 450
INFO:LONG WORD LENGTH: DALI ID: ec78b62e93c24d258a52f4dc35420b3c, index (from get_file_path): 4925, text: you, word length: 7.88, word index: 236
INFO:LONG WORD LENGTH: DALI ID: ecd0c9f3ad8940fe92473567e1cd2aab, index (from get_file_path): 4932, text: love, word length: 9.21, word index: 165
INFO:LONG WORD LENGTH: DALI ID: ecfa92a4300b4f479cc7a71d66fe83c2, index (from get_file_path): 4937, text: yeah!, word length: 7.49, word index: 239
INFO:NEGATIVE WORD LENGTH: DALI ID: eda04f488b5744d2840c5c1bcb90b489, index (from get_file_path): 4947, text: you?hear, word length: -139.52, line number: 194
INFO:LONG WORD LENGTH: DALI ID: edcae03e11fa4f71956f7949a399125b, index (from get_file_path): 4953, text: -red-rain-is-com-ing-down-red-rain., word length: 7.21, word index: 0
INFO:LONG WORD LENGTH: DALI ID: edcae03e11fa4f71956f7949a399125b, index (from get_file_path): 4953, text: -i-am-stan-ding-up-at-the-wat-ers-edge-in-my-dream., word length: 5.42, word index: 3
INFO:LONG WORD LENGTH: DALI ID: edcae03e11fa4f71956f7949a399125b, index (from get_file_path): 4953, text: -well-i-ve-seen-them-bur-ied-in-a-shel-tered-place-in-this-town., word length: 5.35, word index: 12
INFO:LONG WORD LENGTH: DALI ID: edcae03e11fa4f71956f7949a399125b, index (from get_file_path): 4953, text: -red-rain-is-com-ing-down-red-rain., word length: 6.61, word index: 17
INFO:LONG WORD LENGTH: DALI ID: edcae03e11fa4f71956f7949a399125b, index (from get_file_path): 4953, text: ---oooh, word length: 7.40, word index: 20
INFO:LONG WORD LENGTH: DALI ID: edcae03e11fa4f71956f7949a399125b, index (from get_file_path): 4953, text: -ouh--with-the-trust-of-a-child., word length: 5.35, word index: 26
INFO:LONG WORD LENGTH: DALI ID: edcae03e11fa4f71956f7949a399125b, index (from get_file_path): 4953, text: -its-so-hard-to-lay-down-in-all-of-this., word length: 5.02, word index: 33
INFO:LONG WORD LENGTH: DALI ID: edcae03e11fa4f71956f7949a399125b, index (from get_file_path): 4953, text: -red-rain-is-com-ing-down-all-ov-er-me., word length: 5.82, word index: 36
INFO:LONG WORD LENGTH: DALI ID: edcae03e11fa4f71956f7949a399125b, index (from get_file_path): 4953, text: -red-rain-is-com-ing-down-all-ov-er-me., word length: 5.88, word index: 40
INFO:LONG WORD LENGTH: DALI ID: edcae03e11fa4f71956f7949a399125b, index (from get_file_path): 4953, text: -bath-ing-in-red--rain-com-ing-down, word length: 6.21, word index: 41
INFO:LONG WORD LENGTH: DALI ID: edcae03e11fa4f71956f7949a399125b, index (from get_file_path): 4953, text: -red-rain-is-com-ing-down-all-ov-er-me., word length: 5.55, word index: 43
INFO:LONG WORD LENGTH: DALI ID: edcae03e11fa4f71956f7949a399125b, index (from get_file_path): 4953, text: -red-rain-com-ing-down-all-ov-er-me-, word length: 6.74, word index: 48
INFO:LONG WORD LENGTH: DALI ID: edcae03e11fa4f71956f7949a399125b, index (from get_file_path): 4953, text: -the-red-red-sea-ov-er-me, word length: 6.74, word index: 49
INFO:LONG WORD LENGTH: DALI ID: edcae03e11fa4f71956f7949a399125b, index (from get_file_path): 4953, text: -ov-er-me-red-rain., word length: 5.82, word index: 50
INFO:LONG WORD LENGTH: DALI ID: edf90bb284db4b149490b900e75a8b17, index (from get_file_path): 4955, text: i, word length: 5.14, word index: 174
INFO:LONG WORD LENGTH: DALI ID: edf90bb284db4b149490b900e75a8b17, index (from get_file_path): 4955, text: i, word length: 5.06, word index: 176
INFO:LONG WORD LENGTH: DALI ID: ee721dc3f2d74dfb977e8afff25ba906, index (from get_file_path): 4963, text: toshiko, word length: 5.29, word index: 15
INFO:LONG WORD LENGTH: DALI ID: ee721dc3f2d74dfb977e8afff25ba906, index (from get_file_path): 4963, text: death, word length: 8.34, word index: 156
INFO:LONG WORD LENGTH: DALI ID: ef4e8680dbea4c8e92c03c65859a5bbc, index (from get_file_path): 4978, text: me, word length: 6.36, word index: 49
INFO:LONG WORD LENGTH: DALI ID: ef4e8680dbea4c8e92c03c65859a5bbc, index (from get_file_path): 4978, text: me, word length: 5.43, word index: 57
INFO:LONG WORD LENGTH: DALI ID: ef4e8680dbea4c8e92c03c65859a5bbc, index (from get_file_path): 4978, text: me, word length: 5.99, word index: 100
INFO:LONG WORD LENGTH: DALI ID: ef4e8680dbea4c8e92c03c65859a5bbc, index (from get_file_path): 4978, text: me, word length: 5.86, word index: 108
INFO:LONG WORD LENGTH: DALI ID: ef4e8680dbea4c8e92c03c65859a5bbc, index (from get_file_path): 4978, text: uhah, word length: 5.00, word index: 177
INFO:LONG WORD LENGTH: DALI ID: ef5db8d430a142d0a155093b3699acb0, index (from get_file_path): 4980, text: mine, word length: 6.65, word index: 239
INFO:LONG WORD LENGTH: DALI ID: ef5db8d430a142d0a155093b3699acb0, index (from get_file_path): 4980, text: die, word length: 6.55, word index: 298
INFO:LONG WORD LENGTH: DALI ID: efab6fcf12e443a78918db62e3ebad78, index (from get_file_path): 4990, text: al-l, word length: 5.35, word index: 201
INFO:LONG WORD LENGTH: DALI ID: efab6fcf12e443a78918db62e3ebad78, index (from get_file_path): 4990, text: be, word length: 7.73, word index: 210
INFO:LONG WORD LENGTH: DALI ID: efc71baf6c20441cbb633fffe990d8e9, index (from get_file_path): 4994, text: oh, word length: 5.67, word index: 103
INFO:LONG WORD LENGTH: DALI ID: efd932cb162146e7891525e559cb1598, index (from get_file_path): 4995, text: by, word length: 11.18, word index: 161
INFO:LONG WORD LENGTH: DALI ID: f034a9d8ffba40ebb50778416aff0b35, index (from get_file_path): 5002, text: be, word length: 11.45, word index: 385
INFO:LONG WORD LENGTH: DALI ID: f05618b53d334f5cb67a64039aad8a62, index (from get_file_path): 5003, text: forgive, word length: 5.56, word index: 282
INFO:LONG WORD LENGTH: DALI ID: f0ab989b7fae4df39f6d4158441eae7a, index (from get_file_path): 5007, text: crowd, word length: 5.91, word index: 246
INFO:LONG WORD LENGTH: DALI ID: f0c74807ddd9400993063fbe78169580, index (from get_file_path): 5008, text: away, word length: 6.71, word index: 257
INFO:LONG WORD LENGTH: DALI ID: f0c74807ddd9400993063fbe78169580, index (from get_file_path): 5008, text: animal., word length: 5.38, word index: 313
INFO:LONG WORD LENGTH: DALI ID: f13f2d18c8314b65aa0b5697b48151f4, index (from get_file_path): 5017, text: die!, word length: 5.95, word index: 174
INFO:LONG WORD LENGTH: DALI ID: f17b11123b794f11b7014bde39485e4d, index (from get_file_path): 5021, text: me, word length: 5.30, word index: 99
INFO:LONG WORD LENGTH: DALI ID: f17b11123b794f11b7014bde39485e4d, index (from get_file_path): 5021, text: me, word length: 5.13, word index: 197
INFO:LONG WORD LENGTH: DALI ID: f1a051c9adc24db0ab535ed3312c59f7, index (from get_file_path): 5025, text: heart, word length: 5.69, word index: 105
INFO:LONG WORD LENGTH: DALI ID: f1b41bf0df7447c0b76ab92e01cf9079, index (from get_file_path): 5027, text: born, word length: 6.52, word index: 60
INFO:LONG WORD LENGTH: DALI ID: f1b41bf0df7447c0b76ab92e01cf9079, index (from get_file_path): 5027, text: peace, word length: 5.57, word index: 98
INFO:LONG WORD LENGTH: DALI ID: f1b41bf0df7447c0b76ab92e01cf9079, index (from get_file_path): 5027, text: peace, word length: 5.30, word index: 103
INFO:LONG WORD LENGTH: DALI ID: f22d5440e2444277a23db5b5bd7e9f29, index (from get_file_path): 5037, text: chagrin, word length: 7.78, word index: 303
INFO:LONG WORD LENGTH: DALI ID: f241c8917caa47479f28557847f78bd9, index (from get_file_path): 5038, text: morgen, word length: 5.77, word index: 195
INFO:LONG WORD LENGTH: DALI ID: f298ab8942e54d9ab18ab1caeeabbe84, index (from get_file_path): 5045, text: hurt, word length: 5.76, word index: 114
INFO:LONG WORD LENGTH: DALI ID: f298ab8942e54d9ab18ab1caeeabbe84, index (from get_file_path): 5045, text: hurt, word length: 5.76, word index: 117
INFO:LONG WORD LENGTH: DALI ID: f298ab8942e54d9ab18ab1caeeabbe84, index (from get_file_path): 5045, text: hurt, word length: 5.76, word index: 213
INFO:LONG WORD LENGTH: DALI ID: f298ab8942e54d9ab18ab1caeeabbe84, index (from get_file_path): 5045, text: hurt, word length: 5.76, word index: 216
INFO:LONG WORD LENGTH: DALI ID: f298ab8942e54d9ab18ab1caeeabbe84, index (from get_file_path): 5045, text: hurt, word length: 5.76, word index: 296
INFO:LONG WORD LENGTH: DALI ID: f298ab8942e54d9ab18ab1caeeabbe84, index (from get_file_path): 5045, text: hurt., word length: 5.76, word index: 299
INFO:LONG WORD LENGTH: DALI ID: f2a02f2f63394f13bf825ea88c093967, index (from get_file_path): 5047, text: tsutawatteta, word length: 5.58, word index: 16
INFO:LONG WORD LENGTH: DALI ID: f2a02f2f63394f13bf825ea88c093967, index (from get_file_path): 5047, text: dakiyoseta, word length: 5.23, word index: 24
INFO:LONG WORD LENGTH: DALI ID: f2a02f2f63394f13bf825ea88c093967, index (from get_file_path): 5047, text: kara, word length: 5.58, word index: 146
